	Unnamed: 0	id	like_ratio	dislike_ratio	views_to_days	duration	comment_count	peaks_count	heightxwid	label	comments_sim_score
29332	4226	VNT6gIcDpaY	0.03979026868558002	0.0140691685062546	372.8250664304695	404.0	9201	1.0	0.005947907078274282	0.0	0.412314772605896
29334	4228	9ncE5uZpFzQ	0.0074718108952587965	0.12698412698412698	13.31103074141049	80.0	0	4.0	0.005365277245560227	0.0	0.6128297448158264
29336	4230	yxVhvIaeNT8	0.015359453295392346	0.025987708516242318	546.3625819465457	1416.0	9920	2.0	0.00773443782035403	0.0	0.4287080764770508
29344	4238	3ryWom6fd00	0.032223504203065766	0.04400977995110025	241.23260437375743	69.0	206	7.0	0.006513376769387879	0.0	0.4113923013210297
29358	4252	QFWq07nJvC0	0.0180916061618431	0.04597100204460793	17220.457317073167	918.0	138113	6.0	9.871004817595062e-05	0.0	0.6669111251831055
29360	4254	oP3eH88nHBI	0.036493631926648035	0.038802811168697264	1713.4377758164167	264.0	4396	1.0	0.00673629933158684	0.0	0.7476952075958252
29361	4255	nqQalZ4r65Q	0.006352108113111492	0.02428909952606635	121.1041569360112	85.0	50	14.0	0.00021199334301729564	0.0	0.7945927977561951
29366	4260	Huhjz844V_s	0.012041609325669878	0.044359464627151055	2745.1111111111113	701.0	1539	2.0	0.006199898934070493	0.0	0.8435294628143309
29369	4263	B0lIcMacvsQ	0.0018076442236080472	0.3908411345535839	17965.294227188082	253.0	19	2.0	0.00636952074944928	0.0	0.4189572632312775
29370	4264	abhbtds-cqo	0.01972515428640148	0.05263848779207141	1207.5181518151815	15469.0	0	2.0	0.004995471978514935	0.0	0.8570185303688049
29374	4268	qs2b2ebm_CM	0.017729558084149246	0.10666666666666667	73.61688311688313	1852.0	67	2.0	0.0016992638178146616	0.0	0.7676602005958557
29377	4271	mW5TiQsjnjk	0.05723356108439205	0.016713651154814584	8281.360887096775	428.0	9459	1.0	0.0032194574317768033	0.0	0.5021879673004149
29381	4275	UXQe3KnUBH0	0.04473334024462576	0.015448203632011073	2022.024054982818	833.0	10797	1.0	0.003516910063675889	0.0	0.5632104873657227
29389	4283	FQzG_hn43bQ	0.013159344315464677	0.08257661872555948	10471.215557020436	331.0	19796	2.0	0.0004016339210255815	0.0	0.9096171259880066
29395	4289	iHwC92t2yQ4	0.028887890517003037	0.017974624060150376	1618.0428704566634	480.0	4653	3.0	0.03384172219288318	0.0	0.5114829540252686
29397	4291	hR-4Y_G4bVw	0.014182254671054566	0.05115363977821498	2597.631944444445	1161.0	347	1.0	0.02769565901376084	0.0	0.4398601651191712
29409	4303	zpJO_91De5I	0.027707399443525443	0.023339178873530014	3161.4934464148027	629.0	20587	5.0	0.002466332267441632	0.0	0.6027597188949585
29428	4322	a7Vh9lz0h0s	0.10722379623780698	0.011815722469764482	6880.861386138615	1409.0	1424	2.0	0.01212003566323367	0.0	0.6037541627883911
29436	4330	r1aEdbFW6E4	0.01568862512755987	0.023478107655713152	908.137532133676	30.0	641	1.0	0.07245888866068648	0.0	0.5982815623283386
29437	4331	eA6Pip875yI	0.02490961969886212	0.028332749152938427	331.87574552683895	347.0	1784	1.0	0.017992265085431496	0.0	0.5032535195350647
29442	4336	nhiRE2hfFJc	0.01574634503082811	0.01944562570069973	3559.7491712707183	2415.0	15852	2.0	0.0005731339731452845	0.0	0.4322469830513001
29443	4337	NsyWeU-LwF0	0.031167022156444527	0.20355951056729701	172.72932330827064	300.0	70	1.0	0.03262063717100703	0.0	0.508090078830719
29455	4349	EeFqcmaw6iA	0.021368731247110855	0.1037064461721996	8764.647564469915	371.0	10309	3.0	0.004469842999543469	0.0	0.5096184611320496
29457	4351	4_Y8DaH8VBg	0.05773374804705921	0.022355121366913037	6417.447368421053	6864.0	0	1.0	0.004824015593455395	0.0	0.5798670053482056
29464	4358	iKBZTMc5lFM	0.04995242160059333	0.02447256230870136	986.3492063492064	728.0	6327	3.0	0.0003244941496158233	0.0	0.5445852279663086
29472	4366	2-4CT1z3S_I	0.04776829323762636	0.011075736514057664	234.59705284552845	552.0	729	1.0	0.004848025925688872	0.0	0.7329986095428467
29495	4389	X32slWcWEJo	0.0465589619641267	0.046875	4.2653282691264245	57.0	0	1.0	0.008728034684326712	0.0	0.8775689601898193
29497	4391	rQcMbXQ1rjM	0.015285702069702116	0.04952826695498912	2687.7317541613315	673.0	1420	32.0	5.334902950792251e-05	0.0	0.4213707745075226
29500	4394	CUPtY1Y_eKw	0.057916410483721065	0.07649338805289557	756.0756756756758	181.0	1023	6.0	0.010774360546602224	0.0	0.5866170525550842
29507	4401	lhZZfSrXeEk	0.04303224081704216	0.012227217000408665	9336.610372340423	1043.0	27235	3.0	0.21777902556232448	0.0	0.6199958920478821
29508	4402	jRDzJzBKtcc	0.01600876085349447	0.03186393613328705	1948.8769574944074	361.0	10187	3.0	0.003020692078798831	0.0	0.7643212676048279
29510	4404	2OaTwR8vXcc	0.01894072229483568	0.02044578160091529	7312.556021569802	880.0	39488	5.0	0.012009788762684277	0.0	0.5377984642982483
29519	4413	rrlr02YDr5A	0.014458099858556204	0.013928094661448108	15209.180645161292	268.0	14331	1.0	0.0042814801820317905	0.0	0.5856025218963623
29526	4420	koDHncueS9o	0.0983862695752776	0.02447965941343425	74.00088261253309	295.0	751	2.0	0.01564100142111657	0.0	0.4902242422103882
29535	4429	x-Rbz1Bcrm0	0.02828430180727774	0.0113314447592068	6.591346153846153	949.0	72	1.0	0.02381111177663721	0.0	0.3850762844085693
29538	4432	loyY55o4trY	0.004533442580145593	0.3300066533599468	1156.9114583333333	267.0	28	2.0	0.00032667231348085626	0.0	0.33369657397270197
29539	4433	5hIuXOdekhI	0.02416638936267703	0.015123544447600112	771.4771505376344	1464.0	833	2.0	0.0005308678815555402	0.0	0.7347488403320312
29545	4439	dL8F0B8Hj0o	0.028651983783923887	0.010890265525468993	37773.55988023952	401.0	40239	2.0	0.013611367096072722	0.0	0.5148324370384216
29547	4441	GP_dyQGENCI	0.020062808738437368	0.0673845223315188	6879.749116607773	753.0	71161	1.0	0.037568685861498884	0.0	0.4635372161865234
29552	4446	OD32HVllhsk	0.024142715559960358	0.06090979182729375	27.079978529253893	1450.0	62	1.0	0.005399486358330966	0.0	0.43571674823760986
29555	4449	kUjU7SxVIhg	0.030725404852646094	0.0722969717187442	4423.094117647059	638.0	7623	2.0	0.0002885927139985425	0.0	0.468628078699112
29561	4455	GWeJ5rCuPG4	0.08608610270470264	0.00617427613115203	885.7899159663866	2039.0	3172	1.0	0.0004742627681902881	0.0	0.3635991811752319
29566	4460	D1EHZPjLNHk	0.0030434987511894548	0.08566507861951733	5812.021202942448	273.0	1586	2.0	2.677909804839376e-05	0.0	0.5235158205032349
29578	4472	SZgwaprEtUU	0.01600636504986446	0.03267943255770401	1976.7212863705965	683.0	2541	2.0	0.007706120611075427	0.0	0.8869547247886658
29584	4478	nXVB7s36P7I	0.012066191680073548	0.1854724964739069	498.55208333333326	101.0	238	1.0	0.011442821178546359	0.0	0.4356190860271454
29585	4479	e7sw5xA066Y	0.0254372691969907	0.02711452853095913	7485.7029702970285	423.0	5960	2.0	0.00019082389645726992	0.0	0.7092893123626709
29588	4482	BBAlauy5cS8	0.0016500331743511895	0.1820155735250075	3229.7946341463417	397.0	631	1.0	0.0007362978925706347	0.0	0.4580911993980408
29590	4484	jFXCindxT1M	0.016693438318449636	0.003004205888243541	201.2152496626181	8.0	80	2.0	0.016118671116511864	0.0	0.561090886592865
29594	4488	F5ddo3kNldQ	0.009093792957597545	0.06521739130434782	89.04896421845574	332.0	0	1.0	0.020832428618595352	0.0	0.4284385442733765
29603	4497	wclHMqytzMc	0.02147920132084769	0.009028610936006671	2746.7869249394666	806.0	4961	1.0	0.06853462583577526	0.0	0.530084490776062
29605	4499	qweue-_L9sg	0.026586899730809983	0.01796821008984105	1449.4203389830511	91.0	1747	1.0	0.00020167979691498275	0.0	0.440649151802063
29617	4511	BGJVVPhIVCk	0.046327523499126166	0.04479937670432412	710.4362416107382	179.0	384	1.0	0.0167116714735885	0.0	0.4169380962848663
29618	4512	5nLWk7kzXgI	0.003293684544554765	0.3450792075223673	90665.59021406727	2025.0	29823	1.0	0.011324334057228215	0.0	0.38039204478263855
29627	4521	iW3t_wUDG5U	0.009674823949271898	0.08546686746987951	865.7379310344827	138.0	294	1.0	0.010427590729243858	0.0	0.574485182762146
29641	4535	RTZOsXdXPGU	0.0235324817847206	0.03530153541601355	11233.75386100386	693.0	8775	10.0	4.9186682320970754e-05	0.0	0.412373423576355
29656	4550	GHvyO9VlNQw	0.03802781505820202	0.047074586869138006	1080.3523748395378	1152.0	3693	2.0	0.004070657208763006	0.0	0.7067566514015198
29657	4551	Tt68Rr-vRTI	0.029967783113488543	0.01766737513283741	218.3761061946903	990.0	1114	5.0	0.002839497136870104	0.0	0.4938619434833527
29661	4555	w92JiKNeEsc	0.01975593129486343	0.01605938076310695	7973.124694376528	287.0	10990	1.0	0.02358182214480673	0.0	0.4232980906963349
29674	4568	FpGs2JjYpVY	0.034552512691088784	0.030540540540540537	302.66180758017487	15553.0	0	1.0	0.00010842871824879879	0.0	0.5888034701347351
29689	4583	BuXWDkwBnlQ	0.012235579256759695	0.10998376623376624	675.8348416289592	227.0	2479	2.0	0.000111095632503567	0.0	0.8982446193695068
29691	4585	xOVHAnl8oac	0.037530703235044184	0.02568751888788153	39.405045871559636	107.0	109	1.0	0.0096883056211234	0.0	0.5093861818313599
29706	4600	r4cRhtMvq7c	0.05848713283077722	0.00881057268722467	11.47673031026253	157.0	59	7.0	0.0006285481250584628	0.0	0.5630262494087219
29707	4601	lKyyRQp0CZk	0.03313789943512613	0.02005460244699855	1790.5387755102038	7980.0	0	2.0	0.01474654247438898	0.0	0.8657836318016052
29708	4602	mMKXNPe3NAg	0.011915084048891002	0.04697986577181208	241.5743243243243	103.0	34	2.0	0.2593755688748521	0.0	0.8501496315002441
29718	4612	KCjWnyWZV-Q	0.002647996936808668	0.05980861244019139	6897.448717948719	1015.0	3727	1.0	0.00026387478233312156	0.0	0.6714372038841248
29731	4625	Uai1tsLSNxc	0.014608750320082829	0.04044199821189093	5741.0354090354085	683.0	3836	1.0	0.001105600079125698	0.0	0.8499519228935242
29735	4629	xss3FK58EV8	0.0500895075349972	0.020271580989330747	5041.475	1106.0	1612	7.0	0.005353028663632876	0.0	0.30213892459869385
29737	4631	3yYqBhMjxuE	0.008637676130519375	0.005706134094151214	46.99650553290625	333.0	29	5.0	9.786125837741204e-05	0.0	0.441692978143692
29739	4633	nlCgganuV-Y	0.022060448661757527	0.026882929743788	14645.290548424737	840.0	125684	1.0	0.2017220310871318	0.0	0.6135504245758057
29743	4637	G30m6XDBTh4	0.020869688147483842	0.014738598442714124	611.7756756756756	551.0	1310	1.0	0.003872168377958093	0.0	0.7144963145256042
29744	4638	Vcj__t-xdd4	0.007282919584250561	0.08427876823338737	725.7889812889813	265.0	423	4.0	0.00109023445587299	0.0	0.6057912111282349
29753	4647	pFAgAfTG8bs	0.011724200209134105	0.06102238172205024	2932.2798395185555	957.0	4602	2.0	0.0007390208219106893	0.0	0.816150963306427
29762	4656	aEYcmNhz7Uc	0.0006281197949028557	0.32518187395915504	13523.96027951453	119.0	934	2.0	0.011759183706438818	0.0	0.4441790282726288
29790	4684	7WHnlZuIY2U	0.024186391914360974	0.008637241488037928	11573.405405405403	469.0	7272	1.0	0.012181513206192929	0.0	0.4755715131759644
29791	4685	dFjTXzKzPuc	0.03513909224011713	0.017359032682868432	2320.390728476821	404.0	919	2.0	0.0030721446190323035	0.0	0.8342366814613342
29797	4691	XAl2hxfKNTU	0.026530047513064384	0.014223627024891347	5149.753585397653	1650.0	22065	8.0	0.0011010410979667834	0.0	0.4539690613746643
29809	4703	gxmBBLezWCw	0.020052696675682446	0.025330313325783317	3913.5486322188453	231.0	5547	1.0	0.010363945120989187	0.0	0.693767249584198
29819	4713	Fa7GMypJ22E	0.008333781386096027	0.15300546448087432	119.22435897435898	108.0	54	1.0	0.01078125326195989	0.0	0.4823534190654754
29820	4714	W02g_qePRDw	0.030405807733164387	0.01191950464396285	1128.6397849462367	1261.0	514	1.0	0.018187795360459204	0.0	0.8760199546813965
29822	4716	H_9XlPqLsb8	0.0054057765214945005	0.034244116473873154	5127.441327990841	82.0	0	2.0	0.030100924390338162	0.0	0.9037190675735474
29832	4726	OyVmTFkRGjM	0.036664097128541136	0.09727164887307237	88.32340425531916	75.0	96	1.0	0.0005638754024900282	0.0	0.6700336933135986
29854	4748	Kyc1Z1k6S9w	0.006449574149571204	0.029506581893077817	1380.158932238193	969.0	4110	1.0	0.012811491755944513	0.0	0.7916874289512634
29864	4758	biCmyc__QlE	0.023885085502022917	0.02341788223344525	15095.28125	876.0	1376	1.0	0.030095941851424824	0.0	0.7730068564414978
29870	4764	zAIO0VUD_bc	0.024427575908412144	0.029658922392486405	30.17649267743147	916.0	326	1.0	0.0028078681158166304	0.0	0.3580995500087738
29873	4767	zO6D_BAuYCI	0.004468057242240779	0.01986643397019544	32919.92734413353	175.0	19986	1.0	0.05359277856304365	0.0	0.7986248135566711
29879	4773	L5dZXEeYF7A	0.023988682911597375	0.018643190056965304	701.6632124352333	846.0	2782	3.0	2.583534948431452e-05	0.0	0.5558835864067078
29880	4774	gxJ4M7tyLRE	0.01674297243247301	0.013909294374493677	1680.1104582843716	233.0	11224	1.0	0.015832985309890437	0.0	0.81923508644104
29885	4779	CK5YXI-_dp8	0.021124737598055464	0.028455284552845524	28.6787072243346	267.0	33	1.0	0.003539777712344489	0.0	0.7653694748878479
29886	4780	fkxABk-pzBc	0.028536964413820462	0.023824667408703027	1230.4880838894185	791.0	1754	1.0	0.013132162681985044	0.0	0.5967495441436768
29909	4803	lHsKVpw0d74	0.0029945916641926865	0.2795031055900621	118.27938931297709	649.0	16	2.0	0.046514648511007055	0.0	0.5290110111236572
29917	4811	W8jEqbLylnU	0.005818202259823486	0.1228813559322034	98.28176795580109	862.0	15	1.0	0.02009670628945804	0.0	0.8355084657669067
29947	4841	kt8bMT1QB1c	0.028044429464921233	0.02301481009530992	4741.969911504425	471.0	2718	1.0	0.0002908895107780125	0.0	0.546513557434082
29950	4844	yyhiWfOLDxs	0.011296842228978627	0.04063688212927757	2152.75	676.0	413	2.0	0.036623317236215217	0.0	0.7447071075439453
29951	4845	tWGeO3qGoFw	0.01928156926660932	0.022258273848150552	4326.798449612403	396.0	4244	1.0	0.0030901380666660595	0.0	0.4565218687057495
29954	4848	nf0WpRg6UfA	0.026100078372674845	0.03268630535218691	9636.601713062098	487.0	5589	1.0	0.14312701535121666	0.0	0.6871893405914307
29956	4850	w_gidui2N4g	0.005775917958389816	0.13274336283185842	47.52661064425771	56.0	10	1.0	0.051221307424910566	0.0	0.5154241323471069
29958	4852	boeD4ZzLgZc	0.03598260181890075	0.021505376344086027	25.806122448979593	243.0	2	2.0	0.011057434516187068	0.0	0.7299058437347412
29962	4856	3jVfAywaiOE	0.04518694767845536	0.0049593997327577344	1029.9891826923076	356.0	1500	1.0	0.11004725265317618	0.0	0.6514210104942322
29971	4865	YDwdtT07Ub0	0.0012255109470511538	0.17403708987161198	385.04971475142617	111.0	14	2.0	0.031484550828201036	0.0	0.5465996265411377
29988	4882	T_1JQ-uT-mQ	0.010617545041844069	0.023303944003230586	3506.788325849904	503.0	4143	5.0	0.0009056887185571236	0.0	0.8639118671417236
29991	4885	_BsJ9xdgF34	0.10785573728528842	0.004381214925667028	707.6188679245282	1355.0	618	1.0	0.007551427059992732	0.0	0.37049633264541626
29992	4886	7z53SqfO7n4	0.03274006917219908	0.010137118553405784	1585.0923392612858	251.0	2578	8.0	0.013472328834740624	0.0	0.6774880290031433
29993	4887	nVNdaY_JhWI	0.009453781512605041	0.14285714285714285	5.534883720930233	416.0	2	1.0	0.004562931018930445	0.0	0.8527010083198547
30003	4897	ZSvNUgJhXSI	0.03102686302443525	0.02569749600759861	8276.539202200825	306.0	17987	2.0	0.0033129585112302872	0.0	0.7014747262001038
30005	4899	4fzMPRDrQBA	0.030338945715051913	0.006974921630094044	481.9942296595499	469.0	12390	4.0	0.00017445849090220382	0.0	0.6412646770477295
30009	4903	zDAjEf6Um-Q	0.025084178286757845	0.07712765957446809	228.95034843205573	358.0	395	2.0	0.0016909042384213625	0.0	0.863037645816803
30014	4908	FGC53pVMeZM	0.044125829006201406	0.12699594852240229	4031.098634294385	1670.0	5525	2.0	0.010950669593325527	0.0	0.5754567980766296
30024	4918	VOgJIuu0qJs	0.034676725564158566	0.009077155824508321	126.66387259010895	393.0	520	1.0	0.002585539425955557	0.0	0.6452042460441589
30026	4920	_vu4i1jJsrA	0.008993973682871038	0.023664676006027795	1015.1195198329854	42.0	1666	1.0	0.0008360868078921793	0.0	0.40030884742736816
30027	4921	LtPMGgqzAN8	0.019685297600412814	0.015854960116840806	2584.3676950998183	899.0	14778	5.0	0.0035210323206880845	0.0	0.5400931835174559
30031	4925	LCmtvpptM1c	0.012997944285274931	0.061550447993767035	334.543321299639	41.0	97	1.0	0.0110247073367522	0.0	0.9308706521987916
30033	4927	i9bmuOl7QN4	0.015200596203846704	0.013032460480270305	742.1668965517241	302.0	505	15.0	0.0003291092129857957	0.0	0.5322189331054688
30035	4929	7fx0QcHyrFk	0.011979024869497285	0.026923076923076925	57.80431063975367	351.0	144	2.0	0.00028604386971319137	0.0	0.6785061955451965
30041	4935	mTj6CN2XZvE	0.024317506992658226	0.005976485044823638	1488.9908443540182	362.0	2694	2.0	0.0025550598446448572	0.0	0.4857265055179596
30052	4946	-MaV5UDBy_A	0.01386772325510515	0.052083333333333336	4.096129837702871	338.0	5	2.0	0.0015775677210216224	0.0	0.5066511034965515
30073	4967	qyo611Z940w	0.0246886595944416	0.01848032836119732	1310.1999340151765	679.0	4663	2.0	0.0047737580207505795	0.0	0.7874867916107178
30079	4973	JVW_X9MoAwg	0.011602720182659149	0.06846369465883348	2837.0271370420623	199.0	810	1.0	0.05222100988977476	0.0	0.9242222309112548
30080	4974	5ftrpfy4yDo	0.0037681480660534186	0.1282051282051282	7.627218934911243	294.0	2	1.0	0.003077081685630305	0.0	0.796154260635376
30083	4977	MvuYATh7Y74	0.012537997642595234	0.020283199387676996	289.20585457979223	305.0	275	1.0	0.3292669733216745	0.0	0.490801453590393
30092	4986	YJdidXIu--U	0.0268229460160036	0.015511892450879009	57.337641357027465	316.0	45	1.0	0.011675259765613224	0.0	0.51438969373703
30093	4987	EnpPmpmEEUA	0.012638719466841213	0.033666969972702465	242.15417867435158	854.0	69	2.0	0.00675206618315873	0.0	0.5200814604759216
30095	4989	H11n-dzWHuw	0.035732206960060436	0.07547439006991012	1462.4919354838707	208.0	193	2.0	0.001967139813637946	0.0	0.5854226350784302
30099	4993	SqLAIAFi9bs	0.03019150935242572	0.13969069434881626	11208.65625	946.0	17945	1.0	0.0130510429784096	0.0	0.5456719994544983
30100	4994	z0NoJMFrVWY	0.03643000636973884	0.007674341007674341	36.60807174887892	836.0	141	1.0	0.05484771591787841	0.0	0.4036428034305573
30103	4997	SC_6WAil0ZQ	0.033281347818201086	0.00723316785603475	1681.1464480874317	2101.0	4646	1.0	0.0021703202052015765	0.0	0.5323479175567627
30105	4999	0lNzB1uKwFw	0.007895630518451437	0.021052631578947368	30.150170648464165	1303.0	41	1.0	0.0005121901074779706	0.0	0.4741263389587402
30106	5000	BNAgri-C8Y0	0.019945477360489152	0.06329535495179668	4109.2852760736205	231.0	5830	1.0	0.03449977858580438	0.0	0.4672921895980835
30110	5004	g-E_CdN6G6M	0.017686903638460733	0.011254396248534585	138.78055878928987	746.0	153	1.0	0.0037047504193568922	0.0	0.4467222392559052
30115	5009	yOh3rj_AGog	0.002436671082110909	0.3659574468085106	66.25027085590466	958.0	16	12.0	0.0020560868473720067	0.0	0.67145174741745
30117	5011	8fkIptI2DwY	0.03698774805602532	0.053818621602628014	1705.0337690631811	2151.0	3656	1.0	0.055027084357889784	0.0	0.5039288997650146
30131	5025	UKzYN7o4QwM	0.026003499865591632	0.0639968096047688	2274.4336870026527	732.0	4903	9.0	0.0003949304121999505	0.0	0.8458032608032227
30132	5026	p-Nr0kTOMT4	0.012749681257968552	0.03225806451612903	4.922594142259414	153.0	7	1.0	0.004913754133457911	0.0	0.8445907235145569
30135	5029	UbrJ0QmAxiQ	0.002501110511974069	0.12858547531865866	39478.56732740944	371.0	11618	2.0	0.008223400589630973	0.0	0.5576117038726807
30138	5032	zLcbupT6AKU	0.002740815497810784	0.105720823798627	1977.6047156726768	250.0	0	1.0	0.002690835754036597	0.0	0.4947404265403748
30139	5033	3RZUFkRLI3A	0.033864546792179435	0.02182589622811118	430.9645922746781	235.0	566	3.0	0.00570908788373439	0.0	0.4407165944576264
30147	5041	EPffgB2uELA	0.052157913702429975	0.024707677567025674	5204.186419753087	830.0	0	8.0	0.00022891298948512373	0.0	0.8115017414093018
30148	5042	lHfjvYzr-3g	0.02068602207417324	0.006739846578276508	1663.270564516129	196.0	2355	1.0	0.0244252086896768	0.0	0.4037567377090454
30154	5048	eiOlx6boNCw	0.016925290812939673	0.034929505906261905	3139.258741258741	473.0	874	2.0	0.016019892587133322	0.0	0.5034435391426086
30155	5049	DHx3O7kZhfQ	0.034855746826827044	0.1289556724267468	2375.832857142857	2802.0	3445	2.0	0.01281029856838001	0.0	0.553903341293335
30156	5050	CLtMjP8r4p4	0.005597014925373134	0.1	16.75	149.0	2	2.0	0.005162593971068859	0.0	0.7724969387054443
30159	5053	paKrevoAZzc	0.03488572259909297	0.009001211701575211	954.1119186046512	440.0	325	6.0	0.0009358426309482502	0.0	0.779850423336029
30160	5054	kDtMO3qafvw	0.033437440443084006	0.008076612437983155	189.4672070744289	341.0	550	1.0	0.00292140177903204	0.0	0.533381462097168
30163	5057	EZsaA0w_0z0	0.04352724293322409	0.022539098436062558	574.3529411764706	835.0	601	1.0	0.011852122426866884	0.0	0.5413400530815125
30169	5063	0naXkGPQZQk	0.019460415745245468	0.00597460791635549	562.6344473007712	170.0	0	8.0	0.0006502584893633309	0.0	0.6482521295547485
30174	5068	rgMpxRUyJmQ	0.04311907266560227	0.014056248054149418	1255.046835443038	391.0	3645	1.0	0.0059649170296080575	0.0	0.4293659031391144
30198	5092	aRAPhG6ah-4	0.03235761437255538	0.02032747680854757	4988.969279661017	502.0	19719	1.0	0.034145502092770064	0.0	0.7492116689682007
30199	5093	_OVnUkt5D2k	0.014695937741678778	0.2704933234421365	254.06644518272427	976.0	959	1.0	0.022345306086940832	0.0	0.6405923366546631
30200	5094	09_8ou_4FoM	0.02637003417906602	0.02024221453287197	325.8745574102175	112.0	357	2.0	0.01755535853507759	0.0	0.43795686960220337
30210	5104	2Vv-BfVoq4g	0.005191640306569866	0.039067919799276464	3037777.765647744	280.0	342008	1.0	0.009157813826193946	0.0	0.4600784480571747
30213	5107	f9trbbvwLSI	0.05309761949461842	0.007258464451557639	1989.6881425633999	216.0	7943	5.0	0.006694738522935063	0.0	0.4835416078567505
30214	5108	XY6I71-bajo	0.004935590261870783	0.04110158338759056	7323.584856396867	189.0	5752	1.0	0.022711443354288808	0.0	0.4905040562152863
30216	5110	fJGKTjRXep0	0.004634568257171688	0.2966912770030079	1203.8177874186551	396.0	48	1.0	0.016758944282819443	0.0	0.6928686499595642
30226	5120	3mQdvBOOsqo	0.00548115861019106	0.08077786088257292	738.384193194292	479.0	0	1.0	0.011220147087927998	0.0	0.472595751285553
30230	5124	w5U91vloYto	0.023292251518695337	0.01936889925716741	730.3365282215123	492.0	2147	1.0	0.02387355202618972	0.0	0.507097601890564
30232	5126	Wleq_IqcOIU	0.018333193383685744	0.03764830648903029	13654.336206896553	229.0	961	1.0	0.008246719564043109	0.0	0.9038970470428468
30241	5135	oALKnUjSSf0	0.011223796112598676	0.027644230769230768	23.88303512259775	196.0	105	5.0	0.04099528113616833	0.0	0.78178471326828
30256	5150	2Blel5XyGDA	0.013288558369457332	0.013841741776893363	1203.5790223065974	275.0	2296	1.0	0.00038310046203868	0.0	0.4607677459716797
30261	5155	jUbhCQGzcrw	0.021887292262547032	0.017327113343927822	812.4350649350648	704.0	467	1.0	0.015981715931627845	0.0	0.8368703722953796
30268	5162	KW32DUgjMTQ	0.02832916024052	0.025244387152218283	163.33809280979094	888.0	1113	1.0	0.06723331624934653	0.0	0.8271229267120361
30272	5166	oDTHv0hvcBY	0.04200216854192218	0.039821210889882164	43.91803278688525	306.0	632	1.0	0.05280325476857975	0.0	0.6946852803230286
30282	5176	yaoK9lusmcs	0.058706611711005885	0.006342068090749229	1976.9023569023568	467.0	1759	4.0	0.05059774179544297	0.0	0.5343746542930603
30286	5180	G7OU07HcSvI	0.040726630821467484	0.019301669919757104	306.15716911764713	717.0	660	2.0	0.0034002674033079398	0.0	0.8045507669448853
30315	5209	baI7hxuBpQ8	0.03211773488698805	0.008071382351939516	1345.4762611275964	685.0	1713	4.0	0.003161406049887707	0.0	0.35493528842926025
30329	5223	JkgqLomJdgc	0.03935043948430788	0.018560563851125474	3854.821313240043	1006.0	12725	1.0	0.02041572436702406	0.0	0.3845820426940918
30340	5234	VQW48jzIcjk	0.03682862395801724	0.012030885257676423	221.7634834240475	412.0	2239	1.0	1.703876354979203e-05	0.0	0.7428231239318848
30342	5236	8fj2HVYlD_4	0.0022657119102907045	0.04118288133461877	12047.665572792363	239.0	13431	1.0	0.013085366548835927	0.0	0.3225514590740204
30353	5247	cmO58dox8QA	0.02595243258873708	0.060209424083769635	9.579639889196676	752.0	38	1.0	0.00016684849354331997	0.0	0.8669832348823547
30354	5248	I9vd06KL8-c	0.01866325274802811	0.0663838452401154	4140.3539325842685	1776.0	4874	1.0	0.020665621300218373	0.0	0.7407783269882202
30362	5256	aCE9qLa8FW4	0.012724879333040808	0.06451612903225806	25.322222222222226	247.0	0	2.0	0.00019190429009693759	0.0	0.5304291248321533
30364	5258	XOuPuSUGfyU	0.013066501885080488	0.10043080236941304	3364.3684210526317	852.0	664	1.0	0.4034930480591916	0.0	0.6295271515846252
30372	5266	S34GMlGLByM	0.012479652740097666	0.1431474373447731	3849.3037974683534	1514.0	1312	1.0	0.0008609028590101531	0.0	0.5302221179008484
30376	5270	9Y-wZ4xWpLc	0.015924834016442558	0.08961359276514114	1086.484375	106.0	648	1.0	0.018264427217865968	0.0	0.6644313335418701
30378	5272	UdLLlL5NBoI	0.012511436374777536	0.021916874858051327	2445.506808762581	1956.0	3425	1.0	0.002902681194295745	0.0	0.4959613382816314
30386	5280	ylfm07BTX1o	0.008168759250815047	0.08244316625582032	2579.2389937106923	1007.0	273	3.0	0.0036595809731416453	0.0	0.7784247994422913
30388	5282	EwDSnhav5KY	0.008761682242990653	0.1891891891891892	5.358372456964005	223.0	7	1.0	0.2361009464170577	0.0	0.8766144514083862
30391	5285	GPQF0DhBnI8	0.05738014902335738	0.007114594430071526	3121.237254901961	1556.0	17086	1.0	0.03692377054852634	0.0	0.4465334713459015
30394	5288	sUulsd8rR-c	0.004266256360044061	0.1427316644707949	925.4530744336571	61.0	528	1.0	0.0042410201869422575	0.0	0.4755900204181671
30402	5296	3AjSXBCZTDY	0.02456858486950629	0.02458654906284454	2509.365853658537	1225.0	1989	3.0	0.04021351594146929	0.0	0.5168344378471375
30403	5297	KXr6ZNwWPXE	0.024193705087570308	0.02004629629629629	1684.1135707410972	440.0	2606	1.0	0.00027356844129974563	0.0	0.7559292316436768
30404	5298	fTWHW0Ka3kY	0.04862070619471491	0.02364455491688675	458.3751773049646	345.0	1431	1.0	0.06250985458388374	0.0	0.5684294104576111
30417	5311	78o6VRNo8RM	0.02779309178004464	0.01945019693831973	1215.1734265734265	485.0	3483	1.0	0.0321831131164038	0.0	0.784073531627655
